SK_ID_CURR,cluster_FullData,cluster_SocioDemo,TARGET,model_predict_proba,model_predict_class
231378,clust_7,clust_8,0.0,0.26214109068938224,1.0
137325,clust_9,clust_9,0.0,0.07343496564521826,0.0
145191,clust_9,clust_4,0.0,0.0323563008712847,0.0
301912,clust_2,clust_0,0.0,0.0437449196194612,0.0
126333,clust_5,clust_4,1.0,0.18379012890337287,1.0
433682,clust_8,clust_4,0.0,0.11615292784434232,0.0
220717,clust_9,clust_5,0.0,0.18103683164419446,1.0
100889,clust_2,clust_6,0.0,0.010978899083785533,0.0
208609,clust_9,clust_2,1.0,0.13453206167695467,0.0
451644,clust_9,clust_2,0.0,0.26099303187877326,1.0
297016,clust_8,clust_4,0.0,0.06169644787087555,0.0
297784,clust_9,clust_0,0.0,0.1408439320720315,0.0
193618,clust_3,clust_4,0.0,0.08014687588740473,0.0
234928,clust_9,clust_9,0.0,0.3170697407197913,1.0
285071,clust_9,clust_6,0.0,0.04176381525655407,0.0
450151,clust_9,clust_8,0.0,0.15229520182096978,0.0
314474,clust_9,clust_2,0.0,0.038352921981261695,0.0
263002,clust_9,clust_8,0.0,0.06395488595243143,0.0
156063,clust_5,clust_8,0.0,0.03940208637798294,0.0
239417,clust_2,clust_2,0.0,0.019457455715987636,0.0
113721,clust_2,clust_4,0.0,0.3073938503269053,1.0
215755,clust_9,clust_7,0.0,0.1904929363609782,1.0
142058,clust_7,clust_5,0.0,0.025045524492989513,0.0
198787,clust_9,clust_0,0.0,0.20446280361038613,1.0
120689,clust_7,clust_8,1.0,0.45743645499918273,1.0
308767,clust_7,clust_8,0.0,0.15934310967830453,0.0
240845,clust_9,clust_4,0.0,0.06243019287080758,0.0
103886,clust_9,clust_1,0.0,0.04461031392526502,0.0
137733,clust_3,clust_4,1.0,0.21811192618647016,1.0
363980,clust_2,clust_7,0.0,0.10302221373578657,0.0
266757,clust_9,clust_8,0.0,0.012321939495022895,0.0
293259,clust_9,clust_8,0.0,0.3277378902615499,1.0
403136,clust_7,clust_2,0.0,0.07102378604602497,0.0
289808,clust_9,clust_4,0.0,0.1509967404650548,0.0
256848,clust_2,clust_8,0.0,0.020936532438395616,0.0
233735,clust_2,clust_4,0.0,0.12485039872776688,0.0
326146,clust_9,clust_4,0.0,0.07174995733251283,0.0
345520,clust_9,clust_4,0.0,0.24222310345064993,1.0
428067,clust_9,clust_8,0.0,0.007573951219458696,0.0
344520,clust_9,clust_7,0.0,0.2982865985315704,1.0
358350,clust_7,clust_0,0.0,0.08499654822255638,0.0
224412,clust_7,clust_4,0.0,0.03263835848096918,0.0
324956,clust_9,clust_5,0.0,0.1700385924355607,1.0
123093,clust_7,clust_5,1.0,0.5889352581845253,1.0
332336,clust_9,clust_8,0.0,0.37421586697397746,1.0
276542,clust_6,clust_4,0.0,0.21912719050581767,1.0
209133,clust_9,clust_0,0.0,0.03400759030865231,0.0
394572,clust_9,clust_2,0.0,0.029901845125820246,0.0
134800,clust_9,clust_9,0.0,0.12117217781676752,0.0
131639,clust_7,clust_2,0.0,0.017657638955771823,0.0
221715,clust_9,clust_9,0.0,0.020692593515749678,0.0
262406,clust_9,clust_4,0.0,0.03057692057294207,0.0
109558,clust_3,clust_7,0.0,0.020840623620917657,0.0
426420,clust_3,clust_8,0.0,0.10164985185834628,0.0
391229,clust_9,clust_2,0.0,0.048652566782762426,0.0
366923,clust_3,clust_2,0.0,0.19844756317069953,1.0
143937,clust_9,clust_7,0.0,0.07082707930733001,0.0
142155,clust_9,clust_4,0.0,0.28333737300508904,1.0
143751,clust_5,clust_2,0.0,0.07428076085900523,0.0
127609,clust_9,clust_2,0.0,0.17937410205186766,1.0
129423,clust_7,clust_4,0.0,0.20983355126432093,1.0
269015,clust_9,clust_9,0.0,0.007518335729458893,0.0
348745,clust_9,clust_7,0.0,0.025139277650674814,0.0
361964,clust_9,clust_4,0.0,0.04271858583917177,0.0
275953,clust_9,clust_4,1.0,0.20372816218083373,1.0
320491,clust_9,clust_9,0.0,0.07365756111399713,0.0
288908,clust_9,clust_4,0.0,0.13184720403350322,0.0
423839,clust_9,clust_8,0.0,0.14146912484028173,0.0
164583,clust_9,clust_9,0.0,0.0796672906686674,0.0
297178,clust_9,clust_8,0.0,0.015536028752835326,0.0
114438,clust_2,clust_2,0.0,0.1940059562016848,1.0
250742,clust_9,clust_8,0.0,0.027410693457857002,0.0
275710,clust_9,clust_9,0.0,0.020476471557185506,0.0
252813,clust_9,clust_5,0.0,0.0498317316140848,0.0
424162,clust_7,clust_4,0.0,0.051670160788975635,0.0
203890,clust_9,clust_2,0.0,0.4487060805937514,1.0
435618,clust_9,clust_4,0.0,0.2889088134609604,1.0
382079,clust_7,clust_9,0.0,0.19321301640707456,1.0
279853,clust_9,clust_8,0.0,0.33663311351840447,1.0
333894,clust_9,clust_8,1.0,0.6275663472266481,1.0
349759,clust_7,clust_4,0.0,0.39518712634192343,1.0
138669,clust_7,clust_8,0.0,0.026704281445992878,0.0
429939,clust_7,clust_8,0.0,0.02597448535902808,0.0
450381,clust_9,clust_2,0.0,0.04401076154131481,0.0
128580,clust_8,clust_2,0.0,0.23655123638568115,1.0
281217,clust_9,clust_4,0.0,0.05178058218297705,0.0
382229,clust_9,clust_2,0.0,0.03612255403123424,0.0
141035,clust_3,clust_8,0.0,0.08495587292123324,0.0
108595,clust_9,clust_4,0.0,0.03767302455571461,0.0
335423,clust_3,clust_2,0.0,0.09147262597789511,0.0
436043,clust_9,clust_4,0.0,0.04685018261491531,0.0
118752,clust_7,clust_9,0.0,0.017980128583776463,0.0
404188,clust_5,clust_2,0.0,0.10996965757003357,0.0
444770,clust_9,clust_4,0.0,0.05997457886083699,0.0
440078,clust_9,clust_4,1.0,0.1305326176571215,0.0
108250,clust_9,clust_0,0.0,0.06850372141627468,0.0
384706,clust_9,clust_2,0.0,0.03485670034112067,0.0
136571,clust_9,clust_8,0.0,0.06466780758189053,0.0
418626,clust_8,clust_7,0.0,0.14678067319772617,0.0
131827,clust_9,clust_8,0.0,0.15996795968194574,0.0
219801,clust_9,clust_4,0.0,0.021681682270261557,0.0
121894,clust_9,clust_4,1.0,0.3628684579739519,1.0
117569,clust_3,clust_8,1.0,0.7059752947558626,1.0
304584,clust_2,clust_4,0.0,0.10643688367911013,0.0
196205,clust_9,clust_9,0.0,0.5629346936654084,1.0
372276,clust_9,clust_0,0.0,0.11801759564361898,0.0
220484,clust_3,clust_4,0.0,0.005091091810064926,0.0
143651,clust_9,clust_1,0.0,0.05728537410313869,0.0
271889,clust_9,clust_0,0.0,0.1369705594987109,0.0
130486,clust_9,clust_0,0.0,0.038845063952912644,0.0
267432,clust_9,clust_7,0.0,0.021381307282080764,0.0
210851,clust_9,clust_9,0.0,0.28746532968251454,1.0
396954,clust_9,clust_4,0.0,0.11382344112327497,0.0
407470,clust_9,clust_8,0.0,0.08221132694904376,0.0
337961,clust_2,clust_2,0.0,0.08173231265051104,0.0
375258,clust_9,clust_5,0.0,0.03790483671194895,0.0
410747,clust_8,clust_8,0.0,0.0990544449016093,0.0
136888,clust_9,clust_0,0.0,0.10524495527682785,0.0
355234,clust_9,clust_8,0.0,0.058717270896851165,0.0
221071,clust_3,clust_0,0.0,0.1137629856104458,0.0
381103,clust_8,clust_7,0.0,0.08079615612254552,0.0
430987,clust_9,clust_0,0.0,0.24807724773793688,1.0
423220,clust_7,clust_4,0.0,0.014463116711514894,0.0
296184,clust_2,clust_2,0.0,0.01636183093816395,0.0
406346,clust_8,clust_9,0.0,0.04933347996814968,0.0
296152,clust_9,clust_8,0.0,0.031038499753901078,0.0
364908,clust_9,clust_8,0.0,0.08930772612988687,0.0
340057,clust_9,clust_4,0.0,0.07612469446093345,0.0
351993,clust_9,clust_4,0.0,0.09597345551717107,0.0
109182,clust_9,clust_0,0.0,0.0585343428980221,0.0
212819,clust_9,clust_9,0.0,0.06865406010051575,0.0
220763,clust_7,clust_4,0.0,0.0207719827003154,0.0
306926,clust_9,clust_0,0.0,0.19145300169879942,1.0
249024,clust_7,clust_4,0.0,0.030691314186510117,0.0
203711,clust_9,clust_4,0.0,0.009158180386297036,0.0
345265,clust_9,clust_4,0.0,0.11865775526516438,0.0
409045,clust_9,clust_0,0.0,0.08995285172540883,0.0
377265,clust_3,clust_1,0.0,0.10283349603861165,0.0
156226,clust_9,clust_2,0.0,0.026781743105655557,0.0
153716,clust_3,clust_6,0.0,0.013923236853266067,0.0
271414,clust_9,clust_8,0.0,0.03181108642038468,0.0
149888,clust_7,clust_2,0.0,0.09689030611062448,0.0
131891,clust_9,clust_8,0.0,0.14167327184693443,0.0
307080,clust_9,clust_2,0.0,0.030928158781915058,0.0
336442,clust_7,clust_0,0.0,0.029211253503727986,0.0
151703,clust_1,clust_7,0.0,0.1498475901272025,0.0
329662,clust_9,clust_0,0.0,0.08520425481711488,0.0
257184,clust_3,clust_8,0.0,0.022900088087651146,0.0
331689,clust_9,clust_2,0.0,0.03219907478650798,0.0
338790,clust_9,clust_7,0.0,0.12787820772777636,0.0
175301,clust_7,clust_1,0.0,0.04847924663024923,0.0
401278,clust_9,clust_2,0.0,0.2465010171447492,1.0
246988,clust_9,clust_9,0.0,0.060795130001614336,0.0
158713,clust_7,clust_4,0.0,0.014275505486354591,0.0
426677,clust_7,clust_0,0.0,0.20363224064972874,1.0
229875,clust_9,clust_1,0.0,0.13170315021507467,0.0
204499,clust_8,clust_9,0.0,0.30814592215134345,1.0
438510,clust_7,clust_7,0.0,0.09761638556107097,0.0
431665,clust_9,clust_2,0.0,0.14208772867006295,0.0
300044,clust_9,clust_8,0.0,0.01832956231993136,0.0
196816,clust_7,clust_4,0.0,0.21865644069271623,1.0
360380,clust_9,clust_0,0.0,0.09608798265468507,0.0
101967,clust_9,clust_2,0.0,0.032605767044107066,0.0
212542,clust_9,clust_8,0.0,0.5193533979120268,1.0
242807,clust_9,clust_5,0.0,0.10955097798666755,0.0
399332,clust_9,clust_7,0.0,0.09251847929912801,0.0
401716,clust_9,clust_4,0.0,0.20581492495134407,1.0
170909,clust_9,clust_0,1.0,0.5622864395156919,1.0
371468,clust_9,clust_2,0.0,0.013677031283052761,0.0
304177,clust_2,clust_4,0.0,0.2946180748894018,1.0
216227,clust_9,clust_0,0.0,0.031760526219089674,0.0
316104,clust_3,clust_9,0.0,0.04137061089707738,0.0
335488,clust_9,clust_8,0.0,0.054462918040740924,0.0
273894,clust_9,clust_8,0.0,0.14463475078649915,0.0
394582,clust_9,clust_4,0.0,0.026868977140882648,0.0
429610,clust_9,clust_2,0.0,0.03649060217037382,0.0
402684,clust_2,clust_0,0.0,0.09773868205897666,0.0
332988,clust_7,clust_9,0.0,0.06762776486060053,0.0
233463,clust_7,clust_8,0.0,0.41025212456286464,1.0
315024,clust_9,clust_7,0.0,0.07230846385049956,0.0
380668,clust_7,clust_8,0.0,0.3637287569283794,1.0
311398,clust_9,clust_5,0.0,0.14568645765396285,0.0
229083,clust_9,clust_9,0.0,0.12526179672219587,0.0
266939,clust_7,clust_5,0.0,0.1913949217298009,1.0
419947,clust_9,clust_4,1.0,0.2681634547950801,1.0
207563,clust_3,clust_0,0.0,0.06366468183625043,0.0
357165,clust_7,clust_5,0.0,0.08184690043097331,0.0
387888,clust_4,clust_8,0.0,0.14464445314084465,0.0
253693,clust_9,clust_2,1.0,0.17067392815321045,1.0
229281,clust_9,clust_8,0.0,0.0763588423078033,0.0
342452,clust_9,clust_8,0.0,0.4716336460659967,1.0
390489,clust_4,clust_8,0.0,0.15217166539225874,0.0
183720,clust_2,clust_1,0.0,0.01410411206430437,0.0
365522,clust_9,clust_4,0.0,0.016719234639659953,0.0
235621,clust_9,clust_4,1.0,0.1851297590539217,1.0
130831,clust_9,clust_9,0.0,0.06564357885550584,0.0
147851,clust_9,clust_8,0.0,0.2938820579232925,1.0
346248,clust_7,clust_4,0.0,0.1407403853579864,0.0
357289,clust_9,clust_1,0.0,0.016564944358029892,0.0
169606,clust_9,clust_6,0.0,0.053138972395701034,0.0
348860,clust_9,clust_0,0.0,0.07746070190348842,0.0
436460,clust_9,clust_1,0.0,0.038894090842941334,0.0
265906,clust_7,clust_4,0.0,0.09532472493736346,0.0
298854,clust_9,clust_0,0.0,0.16605329218644485,1.0
125723,clust_9,clust_2,0.0,0.12215270739371303,0.0
369374,clust_3,clust_8,0.0,0.03917941918851533,0.0
426872,clust_9,clust_9,0.0,0.06538360582966815,0.0
208457,clust_9,clust_4,0.0,0.098053170122233,0.0
313023,clust_2,clust_9,0.0,0.02152516470551322,0.0
372517,clust_8,clust_7,1.0,0.5325785317201899,1.0
335402,clust_9,clust_1,0.0,0.02552009182051908,0.0
261068,clust_9,clust_5,0.0,0.08506740315261645,0.0
407802,clust_9,clust_8,0.0,0.06404798544229556,0.0
290407,clust_4,clust_1,0.0,0.0282338283668279,0.0
322944,clust_2,clust_4,0.0,0.039708390370450417,0.0
420771,clust_9,clust_0,0.0,0.04923903592355884,0.0
214632,clust_9,clust_8,0.0,0.031049343284717215,0.0
143154,clust_9,clust_5,0.0,0.12235869875090057,0.0
404377,clust_2,clust_7,0.0,0.11089969339110806,0.0
177413,clust_9,clust_4,0.0,0.024871317849117263,0.0
346032,clust_9,clust_9,0.0,0.19055374164776875,1.0
130382,clust_9,clust_4,0.0,0.03436807807048552,0.0
173757,clust_9,clust_5,0.0,0.0769324986696442,0.0
138972,clust_9,clust_2,1.0,0.2771340681852766,1.0
139574,clust_9,clust_8,0.0,0.042976988637804844,0.0
320528,clust_2,clust_4,0.0,0.04934625840274951,0.0
132584,clust_9,clust_8,0.0,0.03270988736690905,0.0
431127,clust_9,clust_7,0.0,0.23610700058444387,1.0
332389,clust_9,clust_0,0.0,0.19229655267869572,1.0
200743,clust_9,clust_8,0.0,0.05873591900639631,0.0
420527,clust_9,clust_0,0.0,0.1999514352836226,1.0
281093,clust_7,clust_5,0.0,0.018442926147692454,0.0
385632,clust_7,clust_4,0.0,0.09269135971655407,0.0
191543,clust_6,clust_2,0.0,0.05653938219724374,0.0
117458,clust_9,clust_7,0.0,0.023749086707962913,0.0
258062,clust_9,clust_0,0.0,0.09335589087133768,0.0
353864,clust_2,clust_2,0.0,0.1667426036688541,1.0
155139,clust_9,clust_4,0.0,0.008643953284401837,0.0
356797,clust_7,clust_8,0.0,0.055198680887514895,0.0
406929,clust_6,clust_0,0.0,0.2382885143500546,1.0
350093,clust_9,clust_5,0.0,0.09351888229418119,0.0
346814,clust_9,clust_0,1.0,0.5736394146912481,1.0
152510,clust_2,clust_4,0.0,0.013232875934184703,0.0
288429,clust_7,clust_5,0.0,0.020166512376581566,0.0
355122,clust_9,clust_9,0.0,0.14699423718156854,0.0
329151,clust_9,clust_0,1.0,0.11261696075750695,0.0
175151,clust_9,clust_8,0.0,0.04979642496421139,0.0
380484,clust_9,clust_0,1.0,0.4576761020339299,1.0
388357,clust_9,clust_0,0.0,0.028330827969049722,0.0
209848,clust_7,clust_2,0.0,0.18953665101788542,1.0
144846,clust_9,clust_9,1.0,0.2808606307327683,1.0
410752,clust_9,clust_9,0.0,0.06582631514155646,0.0
287917,clust_9,clust_4,0.0,0.11264711336694407,0.0
377672,clust_9,clust_4,0.0,0.054316330575214705,0.0
309006,clust_9,clust_9,0.0,0.09070745509367713,0.0
267617,clust_7,clust_4,0.0,0.18189081427575027,1.0
181513,clust_9,clust_0,0.0,0.04375017460312498,0.0
372421,clust_7,clust_9,0.0,0.04188446468827266,0.0
167540,clust_9,clust_4,0.0,0.13776468951288307,0.0
190778,clust_3,clust_9,0.0,0.031737716979228364,0.0
345511,clust_7,clust_4,0.0,0.28538987606454513,1.0
306631,clust_9,clust_2,0.0,0.0883022920757839,0.0
432000,clust_3,clust_8,0.0,0.23979812425470112,1.0
272777,clust_9,clust_8,0.0,0.18599376279621038,1.0
180173,clust_5,clust_4,0.0,0.19543318219246014,1.0
353088,clust_7,clust_7,0.0,0.11581393501714449,0.0
177432,clust_9,clust_8,1.0,0.5441645174177798,1.0
188013,clust_9,clust_2,0.0,0.1387299447410408,0.0
257927,clust_3,clust_5,0.0,0.18184749951078094,1.0
306760,clust_7,clust_8,0.0,0.22551961797010892,1.0
272138,clust_9,clust_4,0.0,0.01739768757523219,0.0
374230,clust_9,clust_7,0.0,0.08781435951202454,0.0
327154,clust_7,clust_2,0.0,0.048075133093027196,0.0
118904,clust_9,clust_0,0.0,0.022523215135648506,0.0
392348,clust_9,clust_9,0.0,0.1962144774628437,1.0
231010,clust_3,clust_2,0.0,0.01965681011229256,0.0
280089,clust_0,clust_0,0.0,0.4360299123543777,1.0
384903,clust_9,clust_5,0.0,0.052097890891644225,0.0
123833,clust_3,clust_5,0.0,0.03262665263376629,0.0
184522,clust_9,clust_0,0.0,0.02552537273864659,0.0
265023,clust_9,clust_5,0.0,0.2800013708938757,1.0
423769,clust_9,clust_9,0.0,0.046057790055739734,0.0
454814,clust_9,clust_7,0.0,0.23245737583317927,1.0
387758,clust_9,clust_0,0.0,0.012143144458757919,0.0
421589,clust_7,clust_2,0.0,0.06584449853030318,0.0
279072,clust_9,clust_5,0.0,0.020578269502891485,0.0
401283,clust_2,clust_0,0.0,0.07135742331857942,0.0
402906,clust_9,clust_5,0.0,0.1013001753032404,0.0
146447,clust_3,clust_0,0.0,0.017231609093282838,0.0
285619,clust_9,clust_6,0.0,0.06405244446927644,0.0
190758,clust_9,clust_9,0.0,0.10805182036685233,0.0
358923,clust_7,clust_8,1.0,0.3468576415463188,1.0
377500,clust_9,clust_2,0.0,0.0453276664450516,0.0
159649,clust_2,clust_9,0.0,0.20767316937418032,1.0
317776,clust_3,clust_8,0.0,0.15756629413604673,0.0
432110,clust_9,clust_6,0.0,0.24552180934427992,1.0
254647,clust_9,clust_4,0.0,0.01869509395501887,0.0
271457,clust_7,clust_6,0.0,0.20068018763102305,1.0
183113,clust_7,clust_4,0.0,0.015199501457152542,0.0
257160,clust_2,clust_2,0.0,0.046618228042783795,0.0
346186,clust_7,clust_0,1.0,0.48569857558249746,1.0
378097,clust_9,clust_4,0.0,0.2583306769934543,1.0
196152,clust_9,clust_8,0.0,0.02130155499916446,0.0
445286,clust_9,clust_4,0.0,0.00695380232062087,0.0
193984,clust_9,clust_1,0.0,0.05295835632606115,0.0
158278,clust_2,clust_4,0.0,0.08984221857631358,0.0
131552,clust_9,clust_2,0.0,0.044135431497480504,0.0
218485,clust_9,clust_5,0.0,0.04815618032554787,0.0
287801,clust_9,clust_2,0.0,0.03213548472671001,0.0
431789,clust_9,clust_7,0.0,0.030452254650386514,0.0
147434,clust_7,clust_4,0.0,0.12521225929915916,0.0
368508,clust_2,clust_7,0.0,0.041407090390459936,0.0
105517,clust_7,clust_0,0.0,0.01954773840837629,0.0
364891,clust_9,clust_4,0.0,0.11475739242385732,0.0
150996,clust_9,clust_9,0.0,0.06312053536759066,0.0
137022,clust_3,clust_7,0.0,0.07104615703233572,0.0
449690,clust_7,clust_9,0.0,0.3326975050903346,1.0
146167,clust_3,clust_2,0.0,0.17837131396161837,1.0
192681,clust_2,clust_9,0.0,0.07884742536488719,0.0
118171,clust_2,clust_6,0.0,0.07409519301068977,0.0
235918,clust_9,clust_2,0.0,0.05653071007485695,0.0
436710,clust_9,clust_2,0.0,0.031514958671527406,0.0
264437,clust_9,clust_5,0.0,0.029951946157582374,0.0
308439,clust_4,clust_2,0.0,0.2246159517803778,1.0
253035,clust_9,clust_0,0.0,0.4347099045664845,1.0
155132,clust_9,clust_0,0.0,0.10435214171584797,0.0
234329,clust_6,clust_7,0.0,0.21179249014803347,1.0
310639,clust_9,clust_2,0.0,0.13063132091527896,0.0
331694,clust_4,clust_9,0.0,0.2090309586064333,1.0
231062,clust_9,clust_9,0.0,0.03974685247080198,0.0
393947,clust_9,clust_0,0.0,0.028645683894735485,0.0
149706,clust_9,clust_4,0.0,0.07806731753888807,0.0
196073,clust_2,clust_7,0.0,0.09694575821559732,0.0
341184,clust_9,clust_8,0.0,0.0475110685939279,0.0
375972,clust_9,clust_1,0.0,0.04918982935739655,0.0
230483,clust_9,clust_4,0.0,0.07051298869946415,0.0
441757,clust_7,clust_2,0.0,0.32368328797768237,1.0
375478,clust_0,clust_1,0.0,0.03078671399685199,0.0
438407,clust_9,clust_4,0.0,0.0171968292597844,0.0
396722,clust_9,clust_5,0.0,0.019145331674015414,0.0
124660,clust_2,clust_2,0.0,0.17011466097717176,1.0
318550,clust_9,clust_9,0.0,0.05456194270501871,0.0
426187,clust_7,clust_2,0.0,0.06565924865310675,0.0
291511,clust_9,clust_9,0.0,0.060677233728287164,0.0
190329,clust_1,clust_1,0.0,0.029789314969504446,0.0
286554,clust_2,clust_0,0.0,0.015041731539760149,0.0
324793,clust_9,clust_0,0.0,0.13300294192806206,0.0
299820,clust_9,clust_7,0.0,0.01963166557311138,0.0
399248,clust_7,clust_7,0.0,0.045929805781472925,0.0
101886,clust_9,clust_0,0.0,0.033679841528374964,0.0
300521,clust_9,clust_1,0.0,0.10683629379998875,0.0
289792,clust_3,clust_8,1.0,0.27005925136075215,1.0
380127,clust_9,clust_0,0.0,0.030400167929316022,0.0
196275,clust_9,clust_4,0.0,0.1405293957173238,0.0
209674,clust_9,clust_9,0.0,0.18511509651101635,1.0
143713,clust_9,clust_8,0.0,0.037508804265296104,0.0
168137,clust_9,clust_4,0.0,0.24855268916340148,1.0
206244,clust_9,clust_9,1.0,0.12097546031435719,0.0
365899,clust_9,clust_4,0.0,0.21658742889992885,1.0
412518,clust_9,clust_2,0.0,0.07427413733580672,0.0
256444,clust_7,clust_2,0.0,0.08967653980705335,0.0
436644,clust_2,clust_6,0.0,0.017100186137403744,0.0
215450,clust_7,clust_4,0.0,0.1520332538761802,0.0
225697,clust_9,clust_8,0.0,0.07289681225714244,0.0
254902,clust_7,clust_0,0.0,0.1702925327217397,1.0
439586,clust_9,clust_5,0.0,0.033515077067433945,0.0
437133,clust_9,clust_9,0.0,0.25844825865775717,1.0
218022,clust_9,clust_5,0.0,0.29868513169794525,1.0
105903,clust_9,clust_8,0.0,0.08603740395709217,0.0
371446,clust_9,clust_4,0.0,0.03746790605126108,0.0
295050,clust_7,clust_8,0.0,0.0422374337609873,0.0
348634,clust_9,clust_8,0.0,0.16322982729840751,1.0
279740,clust_9,clust_8,0.0,0.22044799575238178,1.0
154008,clust_9,clust_0,0.0,0.10527921981232487,0.0
326969,clust_2,clust_9,0.0,0.07423372122293201,0.0
232139,clust_9,clust_7,1.0,0.46402804551051946,1.0
371600,clust_9,clust_8,0.0,0.11457651107036958,0.0
198273,clust_9,clust_9,0.0,0.02189622228556217,0.0
455823,clust_9,clust_8,0.0,0.06401525766225158,0.0
251268,clust_7,clust_5,0.0,0.28113909689526917,1.0
349717,clust_7,clust_7,0.0,0.008151283426031077,0.0
174632,clust_7,clust_9,0.0,0.08229250013326699,0.0
318097,clust_9,clust_2,1.0,0.3690553557018867,1.0
258756,clust_9,clust_4,0.0,0.02342812916799209,0.0
334108,clust_9,clust_9,0.0,0.04686423052295771,0.0
279570,clust_9,clust_1,0.0,0.06923603831525584,0.0
365615,clust_9,clust_5,0.0,0.03256312595278908,0.0
295289,clust_7,clust_0,0.0,0.10115761497335797,0.0
287469,clust_2,clust_4,0.0,0.005581920800918488,0.0
406355,clust_3,clust_4,0.0,0.348342674170115,1.0
438069,clust_9,clust_5,0.0,0.09569674204946814,0.0
195032,clust_9,clust_9,0.0,0.04668340846495866,0.0
240335,clust_9,clust_8,0.0,0.042801854161362306,0.0
234545,clust_9,clust_0,0.0,0.08150142989487179,0.0
294034,clust_9,clust_2,0.0,0.033474279113421164,0.0
351724,clust_9,clust_5,0.0,0.05541761160952039,0.0
305786,clust_9,clust_8,0.0,0.01619016141141168,0.0
229300,clust_9,clust_0,0.0,0.026602525006426455,0.0
243955,clust_9,clust_7,0.0,0.013147561028879373,0.0
244034,clust_7,clust_9,0.0,0.0664142666878832,0.0
138790,clust_7,clust_3,0.0,0.14675656834312747,0.0
203025,clust_3,clust_2,0.0,0.08243004480102184,0.0
127146,clust_9,clust_0,0.0,0.22587163932628143,1.0
305338,clust_9,clust_2,0.0,0.09171869363686344,0.0
435067,clust_9,clust_7,0.0,0.01867424103562998,0.0
244438,clust_7,clust_4,0.0,0.042227521510684686,0.0
107844,clust_9,clust_2,0.0,0.22906779316300782,1.0
101619,clust_2,clust_7,0.0,0.01271877139964016,0.0
279676,clust_2,clust_2,0.0,0.13113294091044705,0.0
198076,clust_9,clust_5,0.0,0.02412758674850103,0.0
192769,clust_9,clust_4,1.0,0.37652420857164803,1.0
450714,clust_9,clust_9,0.0,0.510300720004096,1.0
123461,clust_9,clust_5,0.0,0.09907299887282248,0.0
384095,clust_9,clust_8,0.0,0.041371315822705465,0.0
451274,clust_3,clust_4,0.0,0.03037688242217373,0.0
202217,clust_9,clust_2,0.0,0.09682907959329265,0.0
402885,clust_9,clust_0,0.0,0.048892894376503286,0.0
353147,clust_2,clust_2,0.0,0.17500858568115127,1.0
446002,clust_3,clust_0,1.0,0.036874762709718255,0.0
416678,clust_9,clust_2,0.0,0.03693083873542785,0.0
147969,clust_9,clust_5,0.0,0.15218525205030828,0.0
273971,clust_9,clust_6,0.0,0.026283795306983777,0.0
171055,clust_9,clust_9,0.0,0.26030203127532003,1.0
437596,clust_9,clust_5,0.0,0.2522853759183926,1.0
297866,clust_9,clust_8,1.0,0.49904987829957315,1.0
289859,clust_9,clust_9,1.0,0.6545347804320856,1.0
138353,clust_9,clust_0,0.0,0.04562860112989027,0.0
105021,clust_9,clust_5,0.0,0.015540594657003123,0.0
347109,clust_9,clust_0,0.0,0.07524153618009416,0.0
432987,clust_3,clust_0,0.0,0.009219510808249905,0.0
417562,clust_9,clust_8,0.0,0.08157856118552279,0.0
238374,clust_7,clust_8,1.0,0.2931298051362968,1.0
112681,clust_7,clust_9,0.0,0.03649804420753125,0.0
379449,clust_9,clust_9,1.0,0.7822481865932415,1.0
407113,clust_7,clust_9,0.0,0.03522931159966432,0.0
202375,clust_9,clust_5,1.0,0.702226260244079,1.0
449569,clust_3,clust_0,0.0,0.053772794794160146,0.0
129389,clust_7,clust_0,0.0,0.07181202930488988,0.0
184156,clust_9,clust_2,0.0,0.06481023442784178,0.0
302996,clust_7,clust_4,0.0,0.060935199889559095,0.0
326990,clust_8,clust_1,0.0,0.0742297412853359,0.0
351651,clust_9,clust_2,0.0,0.11376286226362879,0.0
185731,clust_9,clust_5,1.0,0.2313433620539909,1.0
285360,clust_6,clust_2,0.0,0.35825641219728394,1.0
429087,clust_9,clust_2,1.0,0.265748712491028,1.0
298398,clust_5,clust_4,0.0,0.10889614570455207,0.0
110729,clust_9,clust_4,0.0,0.008592805661880323,0.0
407358,clust_9,clust_7,0.0,0.5928515430191759,1.0
136076,clust_9,clust_1,0.0,0.0542829295687112,0.0
326089,clust_9,clust_8,0.0,0.03726614660667347,0.0
259992,clust_9,clust_4,0.0,0.024646416100109127,0.0
121203,clust_9,clust_8,0.0,0.11000418553146811,0.0
448822,clust_9,clust_5,0.0,0.040896263440404874,0.0
294214,clust_9,clust_0,1.0,0.7192024738736595,1.0
422814,clust_9,clust_8,0.0,0.28313600560172925,1.0
368225,clust_9,clust_4,0.0,0.1067056506361779,0.0
402694,clust_2,clust_6,0.0,0.02742483829720709,0.0
147688,clust_9,clust_7,0.0,0.0882798753283595,0.0
224778,clust_9,clust_1,0.0,0.03737939321922498,0.0
118701,clust_2,clust_8,0.0,0.02556950265937216,0.0
181170,clust_3,clust_9,0.0,0.027067592217196096,0.0
218043,clust_9,clust_0,0.0,0.0355788474902534,0.0
229814,clust_2,clust_8,0.0,0.07083698016607526,0.0
424646,clust_9,clust_0,0.0,0.038561137859928575,0.0
192733,clust_9,clust_4,0.0,0.015241209556425613,0.0
